line_number,raw_date,corrected_date,date,year_correction_applied,lift,lift_name,weight,reps,failed,estimated_1rm,raw
3500,2023-10-16,2023-10-16,2023-10-16,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
3501,2023-10-16,2023-10-16,2023-10-16,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3502,2023-10-16,2023-10-16,2023-10-16,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3503,2023-10-16,2023-10-16,2023-10-16,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3522,2023-10-17,2023-10-17,2023-10-17,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3523,2023-10-17,2023-10-17,2023-10-17,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3524,2023-10-17,2023-10-17,2023-10-17,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1 노스트랩
3525,2023-10-17,2023-10-17,2023-10-17,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3526,2023-10-17,2023-10-17,2023-10-17,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
3541,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3542,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3543,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3544,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
3545,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3546,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
3547,2023-10-18,2023-10-18,2023-10-18,False,squat,스쿼트,120.0,4,False,136.0,120 * 4
3555,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3556,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3557,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3558,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3559,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3560,2023-10-19,2023-10-19,2023-10-19,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
3577,2023-10-20,2023-10-20,2023-10-20,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3578,2023-10-20,2023-10-20,2023-10-20,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3579,2023-10-20,2023-10-20,2023-10-20,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3580,2023-10-20,2023-10-20,2023-10-20,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3587,2023-10-23,2023-10-23,2023-10-23,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3588,2023-10-23,2023-10-23,2023-10-23,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3589,2023-10-23,2023-10-23,2023-10-23,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
3590,2023-10-23,2023-10-23,2023-10-23,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3591,2023-10-23,2023-10-23,2023-10-23,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3606,2023-10-24,2023-10-24,2023-10-24,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3607,2023-10-24,2023-10-24,2023-10-24,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1 노스트랩
3608,2023-10-24,2023-10-24,2023-10-24,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3609,2023-10-24,2023-10-24,2023-10-24,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3610,2023-10-24,2023-10-24,2023-10-24,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
3622,2023-10-28,2023-10-28,2023-10-28,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3623,2023-10-28,2023-10-28,2023-10-28,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3624,2023-10-28,2023-10-28,2023-10-28,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3629,2023-10-28,2023-10-28,2023-10-28,False,bench,벤치프레스,100.0,1,False,103.33333333333334,100 * 1
3630,2023-10-28,2023-10-28,2023-10-28,False,bench,벤치프레스,110.0,1,False,113.66666666666667,110 * 1
3631,2023-10-28,2023-10-28,2023-10-28,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
3632,2023-10-28,2023-10-28,2023-10-28,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
3639,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3640,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3641,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
3642,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3643,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3644,2023-10-30,2023-10-30,2023-10-30,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3660,2023-10-31,2023-10-31,2023-10-31,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3661,2023-10-31,2023-10-31,2023-10-31,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3662,2023-10-31,2023-10-31,2023-10-31,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3663,2023-10-31,2023-10-31,2023-10-31,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3664,2023-10-31,2023-10-31,2023-10-31,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
3676,2023-11-01,2023-11-01,2023-11-01,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3677,2023-11-01,2023-11-01,2023-11-01,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3678,2023-11-01,2023-11-01,2023-11-01,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3691,2023-11-02,2023-11-02,2023-11-02,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3692,2023-11-02,2023-11-02,2023-11-02,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3693,2023-11-02,2023-11-02,2023-11-02,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3694,2023-11-02,2023-11-02,2023-11-02,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3695,2023-11-02,2023-11-02,2023-11-02,False,bench,벤치프레스,100.0,6,False,120.0,100 * 6
3705,2023-11-04,2023-11-04,2023-11-04,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3706,2023-11-04,2023-11-04,2023-11-04,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3707,2023-11-04,2023-11-04,2023-11-04,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3708,2023-11-04,2023-11-04,2023-11-04,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3709,2023-11-04,2023-11-04,2023-11-04,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3715,2023-11-06,2023-11-06,2023-11-06,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3716,2023-11-06,2023-11-06,2023-11-06,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3717,2023-11-06,2023-11-06,2023-11-06,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
3730,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3731,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3732,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3733,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3734,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1 노밸트
3735,2023-11-07,2023-11-07,2023-11-07,False,deadlift,데드리프트,210.0,1,False,217.00000000000003,210 * 1
3746,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3747,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3748,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,120.0,4,False,136.0,120 * 4
3749,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3750,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3751,2023-11-09,2023-11-09,2023-11-09,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3758,2023-11-10,2023-11-10,2023-11-10,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3759,2023-11-10,2023-11-10,2023-11-10,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1 노스트랩
3760,2023-11-10,2023-11-10,2023-11-10,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3761,2023-11-10,2023-11-10,2023-11-10,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3762,2023-11-10,2023-11-10,2023-11-10,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1 노밸트
3769,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3770,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3771,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
3772,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3773,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3774,2023-11-13,2023-11-13,2023-11-13,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3792,2023-11-15,2023-11-15,2023-11-15,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3793,2023-11-15,2023-11-15,2023-11-15,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3794,2023-11-15,2023-11-15,2023-11-15,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
3795,2023-11-15,2023-11-15,2023-11-15,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
3805,2023-11-16,2023-11-16,2023-11-16,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3806,2023-11-16,2023-11-16,2023-11-16,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3807,2023-11-16,2023-11-16,2023-11-16,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3817,2023-11-17,2023-11-17,2023-11-17,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3818,2023-11-17,2023-11-17,2023-11-17,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1 노스트랩
3819,2023-11-17,2023-11-17,2023-11-17,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
3820,2023-11-17,2023-11-17,2023-11-17,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3821,2023-11-17,2023-11-17,2023-11-17,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
3833,2023-11-21,2023-11-21,2023-11-21,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3834,2023-11-21,2023-11-21,2023-11-21,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3835,2023-11-21,2023-11-21,2023-11-21,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3836,2023-11-21,2023-11-21,2023-11-21,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1 밸트
3849,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3850,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3851,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3852,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3853,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3854,2023-11-23,2023-11-23,2023-11-23,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3864,2023-11-27,2023-11-27,2023-11-27,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3865,2023-11-27,2023-11-27,2023-11-27,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3866,2023-11-27,2023-11-27,2023-11-27,False,bench,벤치프레스,120.0,3,False,132.0,120 * 3
3867,2023-11-27,2023-11-27,2023-11-27,False,bench,벤치프레스,130.0,1,False,134.33333333333334,130 * 1
3873,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3874,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3875,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3876,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3877,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3878,2023-12-04,2023-12-04,2023-12-04,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
3893,2023-12-05,2023-12-05,2023-12-05,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3894,2023-12-05,2023-12-05,2023-12-05,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3895,2023-12-05,2023-12-05,2023-12-05,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
3922,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,100.0,5,False,116.66666666666667,100 * 5
3923,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3924,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
3925,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
3926,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,105.0,5,False,122.50000000000001,105 * 5
3927,2024-01-11,2024-01-11,2024-01-11,False,bench,벤치프레스,105.0,5,False,122.50000000000001,105 * 5
3943,2024-01-13,2024-01-13,2024-01-13,False,deadlift,데드리프트,60.0,5,False,70.0,60 * 5
3944,2024-01-13,2024-01-13,2024-01-13,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
3945,2024-01-13,2024-01-13,2024-01-13,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
3956,2024-01-13,2024-01-13,2024-01-13,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
3957,2024-01-13,2024-01-13,2024-01-13,False,squat,스쿼트,80.0,5,False,93.33333333333334,80 * 5
3958,2024-01-13,2024-01-13,2024-01-13,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
3959,2024-01-13,2024-01-13,2024-01-13,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
3970,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
3971,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
3972,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
3973,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
3974,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
3975,2024-01-15,2024-01-15,2024-01-15,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
3992,2024-01-16,2024-01-16,2024-01-16,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
3993,2024-01-16,2024-01-16,2024-01-16,False,deadlift,데드리프트,120.0,1,False,124.00000000000001,120 * 1
3994,2024-01-16,2024-01-16,2024-01-16,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
3995,2024-01-16,2024-01-16,2024-01-16,False,deadlift,데드리프트,150.0,1,False,155.00000000000003,150 * 1
4005,2024-01-16,2024-01-16,2024-01-16,False,bench,벤치프레스,100.0,8,False,126.66666666666666,100 * 8
4012,2024-01-18,2024-01-18,2024-01-18,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4013,2024-01-18,2024-01-18,2024-01-18,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4014,2024-01-18,2024-01-18,2024-01-18,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
4015,2024-01-18,2024-01-18,2024-01-18,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
4016,2024-01-18,2024-01-18,2024-01-18,False,bench,벤치프레스,110.0,2,False,117.33333333333333,110 * 2
4035,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4036,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4037,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
4038,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4039,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4040,2024-01-22,2024-01-22,2024-01-22,False,bench,벤치프레스,105.0,5,False,122.50000000000001,105 * 5
4046,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4047,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4048,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
4049,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,120.0,2,False,128.0,120 * 2
4050,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,120.0,3,False,132.0,120 * 3
4051,2024-01-24,2024-01-24,2024-01-24,False,squat,스쿼트,120.0,2,False,128.0,120 * 2
4058,2024-01-27,2024-01-27,2024-01-27,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4059,2024-01-27,2024-01-27,2024-01-27,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4060,2024-01-27,2024-01-27,2024-01-27,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
4061,2024-01-27,2024-01-27,2024-01-27,False,squat,스쿼트,130.0,1,False,134.33333333333334,130 * 1
4067,2024-01-31,2024-01-31,2024-01-31,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4068,2024-01-31,2024-01-31,2024-01-31,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4069,2024-01-31,2024-01-31,2024-01-31,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
4070,2024-01-31,2024-01-31,2024-01-31,False,squat,스쿼트,130.0,2,False,138.66666666666666,130 * 2
4078,2024-02-01,2024-02-01,2024-02-01,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4079,2024-02-01,2024-02-01,2024-02-01,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4080,2024-02-01,2024-02-01,2024-02-01,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
4081,2024-02-01,2024-02-01,2024-02-01,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
4082,2024-02-01,2024-02-01,2024-02-01,False,bench,벤치프레스,105.0,5,False,122.50000000000001,105 * 5
4098,2024-02-02,2024-02-02,2024-02-02,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
4099,2024-02-02,2024-02-02,2024-02-02,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
4100,2024-02-02,2024-02-02,2024-02-02,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1 2100
4113,2024-02-03,2024-02-03,2024-02-03,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4114,2024-02-03,2024-02-03,2024-02-03,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4115,2024-02-03,2024-02-03,2024-02-03,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
4116,2024-02-03,2024-02-03,2024-02-03,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
4117,2024-02-03,2024-02-03,2024-02-03,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
4125,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4126,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4127,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
4128,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4129,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
4130,2024-02-05,2024-02-05,2024-02-05,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4147,2024-02-06,2024-02-06,2024-02-06,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
4148,2024-02-06,2024-02-06,2024-02-06,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
4149,2024-02-06,2024-02-06,2024-02-06,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
4150,2024-02-06,2024-02-06,2024-02-06,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
4166,2024-02-07,2024-02-07,2024-02-07,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4167,2024-02-07,2024-02-07,2024-02-07,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4168,2024-02-07,2024-02-07,2024-02-07,False,squat,스쿼트,120.0,2,False,128.0,120 * 2
4169,2024-02-07,2024-02-07,2024-02-07,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1 2230
4177,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4178,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4179,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,120.0,5,False,140.0,120 * 5
4180,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,130.0,3,False,143.0,130 * 3
4181,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,140.0,2,False,149.33333333333334,140 * 2
4182,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,150.0,1,False,155.00000000000003,150 * 1
4183,2024-02-14,2024-02-14,2024-02-14,False,squat,스쿼트,120.0,2,False,128.0,120 * 2
4189,2024-02-16,2024-02-16,2024-02-16,False,deadlift,데드리프트,100.0,1,False,103.33333333333334,100 * 1
4190,2024-02-16,2024-02-16,2024-02-16,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
4191,2024-02-16,2024-02-16,2024-02-16,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
4192,2024-02-16,2024-02-16,2024-02-16,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
4193,2024-02-16,2024-02-16,2024-02-16,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
4204,2024-02-17,2024-02-17,2024-02-17,False,squat,스쿼트,60.0,5,False,70.0,60 * 5
4205,2024-02-17,2024-02-17,2024-02-17,False,squat,스쿼트,100.0,5,False,116.66666666666667,100 * 5
4206,2024-02-17,2024-02-17,2024-02-17,False,squat,스쿼트,120.0,1,False,124.00000000000001,120 * 1
4207,2024-02-17,2024-02-17,2024-02-17,False,squat,스쿼트,140.0,1,False,144.66666666666669,140 * 1
4214,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4215,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4216,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,120.0,1,False,124.00000000000001,120 * 1
4217,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4218,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4219,2024-02-19,2024-02-19,2024-02-19,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
4231,2024-02-20,2024-02-20,2024-02-20,False,deadlift,데드리프트,100.0,2,False,106.66666666666667,100 * 2
4232,2024-02-20,2024-02-20,2024-02-20,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
4233,2024-02-20,2024-02-20,2024-02-20,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
4234,2024-02-20,2024-02-20,2024-02-20,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
4235,2024-02-20,2024-02-20,2024-02-20,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
4247,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
4248,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4249,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,120.0,2,False,128.0,120 * 2
4250,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,110.0,5,False,128.33333333333334,110 * 5
4251,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,110.0,4,False,124.66666666666666,110 * 4
4252,2024-02-22,2024-02-22,2024-02-22,False,bench,벤치프레스,110.0,3,False,121.00000000000001,110 * 3
4262,2024-02-23,2024-02-23,2024-02-23,False,deadlift,데드리프트,100.0,5,False,116.66666666666667,100 * 5
4263,2024-02-23,2024-02-23,2024-02-23,False,deadlift,데드리프트,140.0,1,False,144.66666666666669,140 * 1
4264,2024-02-23,2024-02-23,2024-02-23,False,deadlift,데드리프트,160.0,1,False,165.33333333333334,160 * 1
4265,2024-02-23,2024-02-23,2024-02-23,False,deadlift,데드리프트,180.0,1,False,186.00000000000003,180 * 1
4266,2024-02-23,2024-02-23,2024-02-23,False,deadlift,데드리프트,200.0,1,False,206.66666666666669,200 * 1
4280,2024-02-26,2024-02-26,2024-02-26,False,bench,벤치프레스,60.0,5,False,70.0,60 * 5
