line_number,raw_date,corrected_date,date,month,lift,lift_name,weight,reps,sets,failed,estimated_1rm,raw,year_correction_applied
3351,2023-10-03,2023-10-03,2023-10-03,2023-10,deadlift,데드리프트,170.0,1,1,False,175.66666666666669,170 * 1,False
3352,2023-10-03,2023-10-03,2023-10-03,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3353,2023-10-03,2023-10-03,2023-10-03,2023-10,deadlift,데드리프트,190.0,1,1,False,196.33333333333334,190 * 1,False
3367,2023-10-04,2023-10-04,2023-10-04,2023-10,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3368,2023-10-04,2023-10-04,2023-10-04,2023-10,squat,스쿼트,100.0,5,1,False,116.66666666666667,100 * 5,False
3369,2023-10-04,2023-10-04,2023-10-04,2023-10,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3370,2023-10-04,2023-10-04,2023-10-04,2023-10,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
3371,2023-10-04,2023-10-04,2023-10-04,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3380,2023-10-05,2023-10-05,2023-10-05,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3381,2023-10-05,2023-10-05,2023-10-05,2023-10,bench,벤치프레스,100.0,5,1,False,116.66666666666667,100 * 5,False
3382,2023-10-05,2023-10-05,2023-10-05,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3383,2023-10-05,2023-10-05,2023-10-05,2023-10,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3395,2023-10-06,2023-10-06,2023-10-06,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3396,2023-10-06,2023-10-06,2023-10-06,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3397,2023-10-06,2023-10-06,2023-10-06,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3398,2023-10-06,2023-10-06,2023-10-06,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3399,2023-10-06,2023-10-06,2023-10-06,2023-10,deadlift,데드리프트,190.0,1,1,False,196.33333333333334,190 * 1,False
3414,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3415,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,120.0,5,1,False,140.0,120 * 5,False
3416,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3417,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
3418,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,140.0,2,1,False,149.33333333333334,140 * 2,False
3419,2023-10-07,2023-10-07,2023-10-07,2023-10,squat,스쿼트,130.0,3,1,False,143.0,130 * 3,False
3429,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,60.0,5,1,False,70.0,60 * 5,False
3430,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3431,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3432,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,160.0,1,1,True,165.33333333333334,160 * 1 노스트랩 실패,False
3433,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3434,2023-10-10,2023-10-10,2023-10-10,2023-10,deadlift,데드리프트,190.0,1,1,False,196.33333333333334,190 * 1,False
3449,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3450,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,100.0,5,1,False,116.66666666666667,100 * 5,False
3451,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3452,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3453,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3454,2023-10-12,2023-10-12,2023-10-12,2023-10,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3467,2023-10-13,2023-10-13,2023-10-13,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3468,2023-10-13,2023-10-13,2023-10-13,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3469,2023-10-13,2023-10-13,2023-10-13,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3470,2023-10-13,2023-10-13,2023-10-13,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3471,2023-10-13,2023-10-13,2023-10-13,2023-10,deadlift,데드리프트,190.0,1,1,False,196.33333333333334,190 * 1,False
3486,2023-10-14,2023-10-14,2023-10-14,2023-10,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3487,2023-10-14,2023-10-14,2023-10-14,2023-10,squat,스쿼트,120.0,5,1,False,140.0,120 * 5,False
3488,2023-10-14,2023-10-14,2023-10-14,2023-10,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
3489,2023-10-14,2023-10-14,2023-10-14,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3498,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3499,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3500,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
3501,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3502,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3503,2023-10-16,2023-10-16,2023-10-16,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3522,2023-10-17,2023-10-17,2023-10-17,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3523,2023-10-17,2023-10-17,2023-10-17,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3524,2023-10-17,2023-10-17,2023-10-17,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1 노스트랩,False
3525,2023-10-17,2023-10-17,2023-10-17,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3526,2023-10-17,2023-10-17,2023-10-17,2023-10,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
3541,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3542,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3543,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3544,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,150.0,1,1,False,155.00000000000003,150 * 1,False
3545,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3546,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
3547,2023-10-18,2023-10-18,2023-10-18,2023-10,squat,스쿼트,120.0,4,1,False,136.0,120 * 4,False
3555,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3556,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3557,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3558,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3559,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3560,2023-10-19,2023-10-19,2023-10-19,2023-10,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3577,2023-10-20,2023-10-20,2023-10-20,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3578,2023-10-20,2023-10-20,2023-10-20,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3579,2023-10-20,2023-10-20,2023-10-20,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3580,2023-10-20,2023-10-20,2023-10-20,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3587,2023-10-23,2023-10-23,2023-10-23,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3588,2023-10-23,2023-10-23,2023-10-23,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3589,2023-10-23,2023-10-23,2023-10-23,2023-10,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
3590,2023-10-23,2023-10-23,2023-10-23,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3591,2023-10-23,2023-10-23,2023-10-23,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3606,2023-10-24,2023-10-24,2023-10-24,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3607,2023-10-24,2023-10-24,2023-10-24,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1 노스트랩,False
3608,2023-10-24,2023-10-24,2023-10-24,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3609,2023-10-24,2023-10-24,2023-10-24,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3610,2023-10-24,2023-10-24,2023-10-24,2023-10,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
3622,2023-10-28,2023-10-28,2023-10-28,2023-10,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3623,2023-10-28,2023-10-28,2023-10-28,2023-10,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3624,2023-10-28,2023-10-28,2023-10-28,2023-10,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3629,2023-10-28,2023-10-28,2023-10-28,2023-10,bench,벤치프레스,100.0,1,1,False,103.33333333333334,100 * 1,False
3630,2023-10-28,2023-10-28,2023-10-28,2023-10,bench,벤치프레스,110.0,1,1,False,113.66666666666667,110 * 1,False
3631,2023-10-28,2023-10-28,2023-10-28,2023-10,bench,벤치프레스,120.0,1,1,False,124.00000000000001,120 * 1,False
3632,2023-10-28,2023-10-28,2023-10-28,2023-10,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
3639,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3640,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3641,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
3642,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3643,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3644,2023-10-30,2023-10-30,2023-10-30,2023-10,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3660,2023-10-31,2023-10-31,2023-10-31,2023-10,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3661,2023-10-31,2023-10-31,2023-10-31,2023-10,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3662,2023-10-31,2023-10-31,2023-10-31,2023-10,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3663,2023-10-31,2023-10-31,2023-10-31,2023-10,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3664,2023-10-31,2023-10-31,2023-10-31,2023-10,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
3676,2023-11-01,2023-11-01,2023-11-01,2023-11,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3677,2023-11-01,2023-11-01,2023-11-01,2023-11,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3678,2023-11-01,2023-11-01,2023-11-01,2023-11,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3691,2023-11-02,2023-11-02,2023-11-02,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3692,2023-11-02,2023-11-02,2023-11-02,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3693,2023-11-02,2023-11-02,2023-11-02,2023-11,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3694,2023-11-02,2023-11-02,2023-11-02,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3695,2023-11-02,2023-11-02,2023-11-02,2023-11,bench,벤치프레스,100.0,6,1,False,120.0,100 * 6,False
3705,2023-11-04,2023-11-04,2023-11-04,2023-11,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3706,2023-11-04,2023-11-04,2023-11-04,2023-11,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3707,2023-11-04,2023-11-04,2023-11-04,2023-11,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3708,2023-11-04,2023-11-04,2023-11-04,2023-11,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3709,2023-11-04,2023-11-04,2023-11-04,2023-11,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3715,2023-11-06,2023-11-06,2023-11-06,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3716,2023-11-06,2023-11-06,2023-11-06,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3717,2023-11-06,2023-11-06,2023-11-06,2023-11,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
3730,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3731,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3732,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3733,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3734,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1 노밸트,False
3735,2023-11-07,2023-11-07,2023-11-07,2023-11,deadlift,데드리프트,210.0,1,1,False,217.00000000000003,210 * 1,False
3746,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3747,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3748,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,120.0,4,1,False,136.0,120 * 4,False
3749,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3750,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3751,2023-11-09,2023-11-09,2023-11-09,2023-11,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3758,2023-11-10,2023-11-10,2023-11-10,2023-11,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3759,2023-11-10,2023-11-10,2023-11-10,2023-11,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1 노스트랩,False
3760,2023-11-10,2023-11-10,2023-11-10,2023-11,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3761,2023-11-10,2023-11-10,2023-11-10,2023-11,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3762,2023-11-10,2023-11-10,2023-11-10,2023-11,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1 노밸트,False
3769,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3770,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3771,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
3772,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3773,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3774,2023-11-13,2023-11-13,2023-11-13,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3792,2023-11-15,2023-11-15,2023-11-15,2023-11,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3793,2023-11-15,2023-11-15,2023-11-15,2023-11,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3794,2023-11-15,2023-11-15,2023-11-15,2023-11,squat,스쿼트,130.0,1,1,False,134.33333333333334,130 * 1,False
3795,2023-11-15,2023-11-15,2023-11-15,2023-11,squat,스쿼트,140.0,1,1,False,144.66666666666669,140 * 1,False
3805,2023-11-16,2023-11-16,2023-11-16,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3806,2023-11-16,2023-11-16,2023-11-16,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3807,2023-11-16,2023-11-16,2023-11-16,2023-11,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3817,2023-11-17,2023-11-17,2023-11-17,2023-11,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3818,2023-11-17,2023-11-17,2023-11-17,2023-11,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1 노스트랩,False
3819,2023-11-17,2023-11-17,2023-11-17,2023-11,deadlift,데드리프트,160.0,1,1,False,165.33333333333334,160 * 1,False
3820,2023-11-17,2023-11-17,2023-11-17,2023-11,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3821,2023-11-17,2023-11-17,2023-11-17,2023-11,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1,False
3833,2023-11-21,2023-11-21,2023-11-21,2023-11,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3834,2023-11-21,2023-11-21,2023-11-21,2023-11,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3835,2023-11-21,2023-11-21,2023-11-21,2023-11,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3836,2023-11-21,2023-11-21,2023-11-21,2023-11,deadlift,데드리프트,200.0,1,1,False,206.66666666666669,200 * 1 밸트,False
3849,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3850,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3851,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3852,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3853,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3854,2023-11-23,2023-11-23,2023-11-23,2023-11,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3864,2023-11-27,2023-11-27,2023-11-27,2023-11,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3865,2023-11-27,2023-11-27,2023-11-27,2023-11,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3866,2023-11-27,2023-11-27,2023-11-27,2023-11,bench,벤치프레스,120.0,3,1,False,132.0,120 * 3,False
3867,2023-11-27,2023-11-27,2023-11-27,2023-11,bench,벤치프레스,130.0,1,1,False,134.33333333333334,130 * 1,False
3873,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3874,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3875,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3876,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3877,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3878,2023-12-04,2023-12-04,2023-12-04,2023-12,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3893,2023-12-05,2023-12-05,2023-12-05,2023-12,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3894,2023-12-05,2023-12-05,2023-12-05,2023-12,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3895,2023-12-05,2023-12-05,2023-12-05,2023-12,deadlift,데드리프트,180.0,1,1,False,186.00000000000003,180 * 1,False
3922,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,100.0,5,1,False,116.66666666666667,100 * 5,False
3923,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3924,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,120.0,1,1,False,124.00000000000001,120 * 1,False
3925,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3926,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,105.0,5,1,False,122.50000000000001,105 * 5,False
3927,2024-01-11,2024-01-11,2024-01-11,2024-01,bench,벤치프레스,105.0,5,1,False,122.50000000000001,105 * 5,False
3943,2024-01-13,2024-01-13,2024-01-13,2024-01,deadlift,데드리프트,60.0,5,1,False,70.0,60 * 5,False
3944,2024-01-13,2024-01-13,2024-01-13,2024-01,deadlift,데드리프트,100.0,1,1,False,103.33333333333334,100 * 1,False
3945,2024-01-13,2024-01-13,2024-01-13,2024-01,deadlift,데드리프트,120.0,1,1,False,124.00000000000001,120 * 1,False
3956,2024-01-13,2024-01-13,2024-01-13,2024-01,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
3957,2024-01-13,2024-01-13,2024-01-13,2024-01,squat,스쿼트,80.0,5,1,False,93.33333333333334,80 * 5,False
3958,2024-01-13,2024-01-13,2024-01-13,2024-01,squat,스쿼트,100.0,5,1,False,116.66666666666667,100 * 5,False
3959,2024-01-13,2024-01-13,2024-01-13,2024-01,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
3970,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
3971,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
3972,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
3973,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3974,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
3975,2024-01-15,2024-01-15,2024-01-15,2024-01,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
3992,2024-01-16,2024-01-16,2024-01-16,2024-01,deadlift,데드리프트,100.0,5,1,False,116.66666666666667,100 * 5,False
3993,2024-01-16,2024-01-16,2024-01-16,2024-01,deadlift,데드리프트,120.0,1,1,False,124.00000000000001,120 * 1,False
3994,2024-01-16,2024-01-16,2024-01-16,2024-01,deadlift,데드리프트,140.0,1,1,False,144.66666666666669,140 * 1,False
3995,2024-01-16,2024-01-16,2024-01-16,2024-01,deadlift,데드리프트,150.0,1,1,False,155.00000000000003,150 * 1,False
4005,2024-01-16,2024-01-16,2024-01-16,2024-01,bench,벤치프레스,100.0,8,1,False,126.66666666666666,100 * 8,False
4012,2024-01-18,2024-01-18,2024-01-18,2024-01,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
4013,2024-01-18,2024-01-18,2024-01-18,2024-01,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
4014,2024-01-18,2024-01-18,2024-01-18,2024-01,bench,벤치프레스,120.0,1,1,False,124.00000000000001,120 * 1,False
4015,2024-01-18,2024-01-18,2024-01-18,2024-01,bench,벤치프레스,110.0,3,1,False,121.00000000000001,110 * 3,False
4016,2024-01-18,2024-01-18,2024-01-18,2024-01,bench,벤치프레스,110.0,2,1,False,117.33333333333333,110 * 2,False
4035,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,60.0,5,1,False,70.0,60 * 5,False
4036,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
4037,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,120.0,2,1,False,128.0,120 * 2,False
4038,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,110.0,5,1,False,128.33333333333334,110 * 5,False
4039,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,110.0,4,1,False,124.66666666666666,110 * 4,False
4040,2024-01-22,2024-01-22,2024-01-22,2024-01,bench,벤치프레스,105.0,5,1,False,122.50000000000001,105 * 5,False
4046,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
4047,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,100.0,5,1,False,116.66666666666667,100 * 5,False
4048,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,120.0,1,1,False,124.00000000000001,120 * 1,False
4049,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,120.0,2,1,False,128.0,120 * 2,False
4050,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,120.0,3,1,False,132.0,120 * 3,False
4051,2024-01-24,2024-01-24,2024-01-24,2024-01,squat,스쿼트,120.0,2,1,False,128.0,120 * 2,False
4058,2024-01-27,2024-01-27,2024-01-27,2024-01,squat,스쿼트,60.0,5,1,False,70.0,60 * 5,False
